elan_nomresi_list,seher,marka,model,buraxilis_ili,ban_novu,reng,muherrik,muherrik_gucu,yanacaq_novu,yurus,suretler_qutusu,oturucu,yeni,qiymet
6600145,Bakı,Chevrolet,Cruze,2011,Sedan,Gümüşü,1.4 L,141 a.g.,Benzin,190 000 km,Avtomat,Ön,Xeyr,13 200 AZN
6483398,Bakı,Mercedes,C 220,1994,Sedan,Boz,2.2 L,150 a.g.,Benzin,350 000 km,Avtomat,Arxa,Xeyr,5 500 AZN
6530866,Şirvan,LADA (VAZ),2107,2004,Sedan,Ağ,1.6 L,75 a.g.,Benzin,90 000 km,Mexaniki,Arxa,Xeyr,4 400 AZN
6600133,Bakı,LADA (VAZ),2107,2009,Sedan,Ağ,1.6 L,75 a.g.,Benzin,140 000 km,Mexaniki,Arxa,Xeyr,6 200 AZN
6509401,Bakı,Nissan,Tiida,2012,Hetçbek / Liftbek,Qara,1.5 L,109 a.g.,Benzin,58 000 km,Avtomat,Ön,Xeyr,16 300 AZN
6600131,Bakı,Hyundai,Santa Fe,2016,Offroader / SUV,Qırmızı,2.4 L,175 a.g.,Benzin,170 000 km,Avtomat,Tam,Xeyr,42 000 AZN
6472082,Bakı,Toyota,Sequoia,2012,Offroader / SUV,Qara,5.7 L,381 a.g.,Benzin,66 000 km,Avtomat,Tam,Xeyr,48 800 $
6600127,Salyan,LADA (VAZ),2106,1992,Sedan,Bej,1.6 L,75 a.g.,Benzin,131 150 km,Mexaniki,Arxa,Xeyr,3 000 AZN
6600125,Mingəçevir,LADA (VAZ),2115,2003,Sedan,Gümüşü,1.5 L,78 a.g.,Benzin,139 122 km,Mexaniki,Ön,Xeyr,8 000 AZN
6600123,Sumqayıt,Kia,Optima,2013,Sedan,Qara,2.0 L,150 a.g.,Benzin,141 000 km,Avtomat,Ön,Xeyr,23 800 AZN
6600120,Bakı,Opel,Astra,2006,Hetçbek / Liftbek,Yaş Asfalt,1.6 L,101 a.g.,Benzin,271 229 km,Mexaniki,Ön,Xeyr,10 500 AZN
6600115,Bakı,Toyota,Prius,2019,Hetçbek / Liftbek,Yaş Asfalt,1.8 L,98 a.g.,Hibrid,20 000 km,Avtomat,Tam,Xeyr,24 500 $
6581856,Lənkəran,Iran Khodro,Azsamand,2005,Sedan,Qəhvəyi,1.8 L,110 a.g.,Benzin,429 000 km,Mexaniki,Ön,Xeyr,4 700 AZN
6600101,Gəncə,LADA (VAZ),Niva,2014,Offroader / SUV,Göy,1.7 L,80 a.g.,Benzin,110 000 km,Mexaniki,Tam,Xeyr,10 800 AZN
6600080,Bakı,Toyota,Camry,2018,Sedan,Qara,2.5 L,200 a.g.,Benzin,58 500 km,Avtomat,Ön,Xeyr,29 700 $
6600116,Bakı,Kia,Sportage,2008,Offroader / SUV,Gümüşü,2.0 L,140 a.g.,Dizel,94 890 km,Avtomat,Ön,Xeyr,17 700 AZN
6600098,Bakı,Mitsubishi,Pajero,2005,Offroader / SUV,Yaş Asfalt,3.0 L,170 a.g.,Benzin,250 000 km,Avtomat,Arxa,Xeyr,12 700 AZN
6600117,Bakı,Hyundai,Creta,2021,Offroader / SUV,Göy,1.6 L,123 a.g.,Benzin,28 000 km,Avtomat,Ön,Xeyr,36 300 AZN
6554964,Bakı,Mercedes,190,1990,Sedan,Yaşıl,2.0 L,122 a.g.,Benzin,265 000 km,Avtomat,Arxa,Xeyr,6 200 AZN
6600107,Zaqatala,LADA (VAZ),21099,1997,Sedan,Göy,1.5 L,65 a.g.,Benzin,429 695 km,Mexaniki,Ön,Xeyr,4 900 AZN
6600097,Qazax,Mercedes,E 200,1992,Sedan,Qırmızı,2.0 L,136 a.g.,Dizel,368 000 km,Mexaniki,Arxa,Xeyr,5 000 AZN
6600096,Bakı,LADA (VAZ),Priora,2015,Hetçbek / Liftbek,Qara,1.6 L,106 a.g.,Benzin,83 000 km,Mexaniki,Ön,Xeyr,12 700 AZN
6600113,Goranboy,LADA (VAZ),2106,2000,Sedan,Mavi,1.6 L,75 a.g.,Benzin,33 500 km,Mexaniki,Arxa,Xeyr,6 300 AZN
6600095,Bakı,Opel,Omega,1994,Sedan,Boz,2.0 L,136 a.g.,Benzin,258 357 km,Avtomat,Arxa,Xeyr,5 500 AZN
6600093,Ağstafa,LADA (VAZ),2115,2009,Sedan,Yaş Asfalt,1.6 L,80 a.g.,Benzin,228 000 km,Mexaniki,Ön,Xeyr,7 300 AZN
6600091,Sumqayıt,Hyundai,Santa Fe,2007,Offroader / SUV,Gümüşü,2.2 L,197 a.g.,Dizel,185 000 km,Avtomat,Tam,Xeyr,21 500 AZN
6426836,Bakı,Mitsubishi,L 200,2020,Pikap,Ağ,2.4 L,137 a.g.,Benzin,0 km,Mexaniki,Tam,Bəli,26 500 $
6600083,Bakı,Porsche,Macan S,2014,Offroader / SUV,Yaş Asfalt,3.0 L,360 a.g.,Benzin,105 231 km,Avtomat,Tam,Xeyr,41 500 $
6600054,Bakı,BMW,520,2017,Sedan,Qara,2.0 L,190 a.g.,Dizel,109 000 km,Avtomat,Arxa,Xeyr,46 000 $
6552701,Bakı,Toyota,Prius,2011,Hetçbek / Liftbek,Gümüşü,1.8 L,99 a.g.,Hibrid,234 000 km,Avtomat,Ön,Xeyr,17 800 AZN
6327155,Bakı,Volkswagen,Golf Plus,2010,Hetçbek / Liftbek,Qara,1.6 L,105 a.g.,Benzin,166 000 km,Avtomat,Ön,Xeyr,12 000 AZN
6600087,Bakı,Hyundai,Elantra,2014,Sedan,Ağ,1.8 L,150 a.g.,Benzin,98 000 km,Avtomat,Ön,Xeyr,25 500 AZN
6571449,Bakı,Mercedes,C 280,1999,Sedan,Ağ,2.8 L,197 a.g.,Benzin,369 163 km,Avtomat,Arxa,Xeyr,14 000 AZN
6600085,Gəncə,BMW,X5,2002,Offroader / SUV,Göy,4.4 L,286 a.g.,Benzin,198 856 km,Avtomat,Tam,Xeyr,16 300 AZN
6600078,Salyan,LADA (VAZ),2104,1995,Universal,Göy,1.6 L,65 a.g.,Benzin,131 134 km,Mexaniki,Arxa,Xeyr,2 800 AZN
6600077,Bakı,BMW,325,2017,Sedan,Qara,2.0 L,218 a.g.,Benzin,35 500 km,Avtomat,Arxa,Xeyr,22 800 $
6600079,Şəki,Mercedes,E 270,2002,Sedan,Ağ,2.7 L,170 a.g.,Dizel,323 000 km,Avtomat,Arxa,Xeyr,17 500 AZN
6573454,Bakı,Mercedes,C 220,2000,Universal,Gümüşü,2.2 L,125 a.g.,Dizel,666 666 km,Avtomat,Arxa,Xeyr,11 500 AZN
6600074,Bakı,Renault,Megane,2007,Universal,Boz,1.5 L,106 a.g.,Dizel,220 000 km,Mexaniki,Ön,Xeyr,10 800 AZN
6600076,Bakı,Mercedes,C 280,1995,Sedan,Boz,2.8 L,197 a.g.,Benzin,500 000 km,Avtomat,Arxa,Xeyr,7 300 AZN
6600069,Sumqayıt,Tofas,Sahin,2004,Sedan,Gümüşü,1.6 L,86 a.g.,Benzin,257 000 km,Mexaniki,Arxa,Xeyr,5 600 AZN
6595400,Bakı,Skoda,Octavia,2019,Hetçbek / Liftbek,Yaş Asfalt,1.4 L,150 a.g.,Benzin,54 000 km,Avtomat,Ön,Xeyr,26 600 AZN
6586262,Sumqayıt,Hyundai,Veracruz,2008,Offroader / SUV,Ağ,3.0 L,255 a.g.,Dizel,225 450 km,Avtomat,Tam,Xeyr,25 900 AZN
6564480,Bakı,Kia,Optima,2012,Sedan,Qara,2.0 L,274 a.g.,Benzin,144 000 km,Avtomat,Ön,Xeyr,21 900 AZN
6600065,Ağsu,LADA (VAZ),2106,1986,Sedan,Bej,1.6 L,75 a.g.,Benzin,35 648 km,Mexaniki,Arxa,Xeyr,4 800 AZN
6599939,Bakı,Mercedes,E 240,2003,Sedan,Qara,2.6 L,170 a.g.,Benzin,250 000 km,Avtomat,Arxa,Xeyr,15 700 AZN
6600066,Bakı,Tofas,Sahin,2004,Sedan,Gümüşü,1.6 L,86 a.g.,Benzin,216 000 km,Mexaniki,Arxa,Xeyr,7 400 AZN
6600062,Xaçmaz,Toyota,Land Cruiser,2014,Offroader / SUV,Ağ,4.0 L,282 a.g.,Benzin,73 000 km,Avtomat,Tam,Xeyr,50 000 $
6600061,Bakı,Ford,Fusion,2018,Sedan,Gümüşü,1.5 L,181 a.g.,Benzin,67 000 km,Robotlaşdırılmış,Ön,Xeyr,24 000 AZN
6422415,Bakı,BMW,328,2015,Sedan,Ağ,2.0 L,245 a.g.,Benzin,118 600 km,Avtomat,Arxa,Xeyr,29 500 AZN
5969048,Bakı,Mercedes,G 320,2004,Offroader / SUV,Qara,3.2 L,215 a.g.,Benzin,187 122 km,Avtomat,Tam,Xeyr,42 600 $
6600040,Bakı,LADA (VAZ),2107,2010,Sedan,Qara,1.6 L,75 a.g.,Benzin,75 000 km,Mexaniki,Arxa,Xeyr,7 700 AZN
6423903,Bakı,Mercedes,S 400,2014,Sedan,Qara,3.0 L,333 a.g.,Benzin,159 000 km,Avtomat,Arxa,Xeyr,60 000 $
6423936,Bakı,Toyota,RAV 4,2022,Offroader / SUV,Boz,2.0 L,175 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,34 700 $
6423957,Bakı,Land Rover,Range Rover,2015,Offroader / SUV,Ağ,3.0 L,340 a.g.,Benzin,119 300 km,Avtomat,Tam,Xeyr,79 000 $
6424292,Bakı,Mercedes,E 350,2009,Sedan,Qara,3.5 L,302 a.g.,Benzin,178 200 km,Avtomat,Arxa,Xeyr,19 200 $
6437088,Bakı,BMW,X5,2006,Offroader / SUV,Qara,4.8 L,360 a.g.,Benzin,188 000 km,Avtomat,Tam,Xeyr,27 700 AZN
6437135,Bakı,BMW,X5,2017,Offroader / SUV,Boz,3.0 L,306 a.g.,Benzin,84 700 km,Avtomat,Tam,Xeyr,48 500 $
6600053,Bakı,Mercedes,230 E,1992,Sedan,Yaş Asfalt,2.3 L,150 a.g.,Benzin,600 000 km,Mexaniki,Arxa,Xeyr,5 800 AZN
6542717,Bakı,Mercedes,E 220,2013,Sedan,Gümüşü,2.2 L,170 a.g.,Dizel,110 000 km,Avtomat,Arxa,Xeyr,28 500 $
6438361,Bakı,Chevrolet,Cruze,2016,Sedan,Qara,1.4 L,153 a.g.,Benzin,52 000 km,Avtomat,Ön,Xeyr,18 900 AZN
6452608,Bakı,Mercedes,G 55 AMG,2011,Offroader / SUV,Qara,5.5 L,507 a.g.,Benzin,119 000 km,Avtomat,Tam,Xeyr,58 500 $
6600049,Bakı,Hyundai,Azera,2011,Sedan,Ağ,2.4 L,178 a.g.,Benzin,165 000 km,Avtomat,Ön,Xeyr,25 800 AZN
6490873,Bakı,Land Rover,Range Rover,2010,Offroader / SUV,Boz,5.0 L,510 a.g.,Benzin,155 000 km,Avtomat,Tam,Xeyr,15 500 $
6600048,Qusar,Kia,Sorento,2006,Offroader / SUV,Qara,2.5 L,170 a.g.,Dizel,290 000 km,Avtomat,Tam,Xeyr,18 300 AZN
6514966,Bakı,Mercedes,GL 350,2010,Offroader / SUV,Qara,3.0 L,224 a.g.,Dizel,189 000 km,Avtomat,Tam,Xeyr,29 800 $
6600044,Sumqayıt,BMW,318,1993,Sedan,Yaşıl,1.8 L,115 a.g.,Benzin,110 000 km,Mexaniki,Arxa,Xeyr,4 900 AZN
6600045,Şəki,Volkswagen,Golf,1994,Hetçbek / Liftbek,Qara,2.0 L,115 a.g.,Benzin,120 120 km,Avtomat,Ön,Xeyr,3 500 AZN
6528846,Bakı,Mercedes,S 350,2006,Sedan,Qara,3.5 L,272 a.g.,Benzin,285 000 km,Avtomat,Arxa,Xeyr,26 700 AZN
6545006,Bakı,BMW,750,2009,Sedan,Qara,4.4 L,407 a.g.,Benzin,129 000 km,Avtomat,Arxa,Xeyr,19 900 $
6547736,Bakı,Porsche,Cayenne Turbo,2007,Offroader / SUV,Ağ,3.6 L,290 a.g.,Benzin,192 000 km,Avtomat,Tam,Xeyr,30 000 AZN
6600041,Bakı,Hyundai,Accent,2012,Sedan,Ağ,1.4 L,108 a.g.,Benzin,178 650 km,Avtomat,Ön,Xeyr,16 000 AZN
6600043,Xırdalan,Mitsubishi,Pajero,2007,Offroader / SUV,Qara,3.0 L,188 a.g.,Benzin,270 000 km,Avtomat,Tam,Xeyr,21 800 AZN
6550871,Bakı,Chevrolet,Equinox,2018,Offroader / SUV,Göy,1.5 L,177 a.g.,Benzin,20 000 km,Avtomat,Tam,Xeyr,32 000 AZN
6560597,Bakı,BMW,535,2011,Sedan,Qara,3.0 L,306 a.g.,Benzin,282 000 km,Avtomat,Arxa,Xeyr,23 000 $
6560614,Bakı,BMW,M6,2007,Kupe,Ağ,5.0 L,507 a.g.,Benzin,126 000 km,Avtomat,Arxa,Xeyr,42 000 AZN
6600047,Bakı,LADA (VAZ),2106,2004,Sedan,Ağ,1.6 L,75 a.g.,Benzin,250 000 km,Mexaniki,Arxa,Xeyr,5 500 AZN
6560622,Bakı,Land Rover,Range Rover,2010,Offroader / SUV,Ağ,5.0 L,510 a.g.,Benzin,176 000 km,Avtomat,Tam,Xeyr,33 500 $
6600039,Bakı,Ford,Fusion,2018,Sedan,Ağ,1.5 L,184 a.g.,Benzin,62 500 km,Avtomat,Ön,Xeyr,24 900 AZN
6560635,Bakı,Mercedes,GL 550,2010,Offroader / SUV,Qara,5.5 L,386 a.g.,Benzin,119 000 km,Avtomat,Tam,Xeyr,29 500 $
6565658,Bakı,Mercedes,S 600,2009,Sedan,Qara,5.5 L,517 a.g.,Benzin,148 000 km,Avtomat,Arxa,Xeyr,23 900 $
6600034,Bakı,Mercedes,C 200,1994,Sedan,Ağ,2.0 L,136 a.g.,Benzin,350 000 km,Avtomat,Arxa,Xeyr,8 300 AZN
6571012,Bakı,Mercedes,E 300,2008,Sedan,Qara,3.0 L,211 a.g.,Dizel,250 000 km,Avtomat,Arxa,Xeyr,25 000 AZN
6571018,Bakı,Mercedes,ML 350,2009,Offroader / SUV,Qara,3.5 L,272 a.g.,Benzin,168 000 km,Avtomat,Tam,Xeyr,30 300 AZN
6583588,Bakı,Toyota,Camry,2018,Sedan,Qara,2.5 L,181 a.g.,Benzin,90 000 km,Avtomat,Ön,Xeyr,34 000 $
6600030,Bakı,Honda,CR-V,2006,Offroader / SUV,Qara,2.4 L,170 a.g.,Benzin,209 215 km,Avtomat,Tam,Xeyr,17 800 AZN
6600033,Şirvan,BMW,525,2005,Sedan,Ağ,2.5 L,218 a.g.,Benzin,270 000 km,Avtomat,Arxa,Xeyr,18 900 AZN
6583591,Bakı,Mercedes,E 350,2011,Sedan,Boz,3.5 L,306 a.g.,Benzin,130 000 km,Avtomat,Arxa,Xeyr,18 500 $
6576683,Bakı,Toyota,RAV 4,2021,Offroader / SUV,Yaş Asfalt,2.5 L,218 a.g.,Hibrid,24 000 km,Avtomat,Ön,Xeyr,42 500 $
6592833,Bakı,Toyota,Prado,2004,Offroader / SUV,Qara,4.0 L,249 a.g.,Benzin,250 000 km,Avtomat,Tam,Xeyr,33 500 AZN
6592923,Bakı,Mercedes,E 220,2009,Sedan,Qara,2.2 L,170 a.g.,Dizel,278 000 km,Avtomat,Arxa,Xeyr,23 800 AZN
6598748,Bakı,Lexus,LX 570,2012,Offroader / SUV,Qara,5.7 L,383 a.g.,Benzin,157 500 km,Avtomat,Tam,Xeyr,49 900 $
6600025,Şamaxı,LADA (VAZ),2107,2005,Sedan,Bənövşəyi,1.6 L,75 a.g.,Benzin,85 423 km,Mexaniki,Arxa,Xeyr,3 500 AZN
6600024,Bakı,Toyota,Camry,2008,Sedan,Ağ,2.4 L,170 a.g.,Benzin,350 000 km,Avtomat,Ön,Xeyr,16 800 AZN
6600022,Tovuz,LADA (VAZ),2115,2010,Sedan,Qara,1.6 L,80 a.g.,Benzin,150 863 km,Mexaniki,Ön,Xeyr,8 700 AZN
6600021,Bakı,Toyota,Prado,2008,Offroader / SUV,Ağ,2.7 L,167 a.g.,Benzin,163 000 km,Avtomat,Tam,Xeyr,36 500 AZN
6325172,Bakı,Hyundai,Accent,2020,Sedan,Yaş Asfalt,1.6 L,130 a.g.,Benzin,27 550 km,Avtomat,Ön,Xeyr,30 300 AZN
6533049,Bakı,Hyundai,Elantra,2014,Sedan,Ağ,1.6 L,132 a.g.,Dizel,171 000 km,Avtomat,Ön,Xeyr,24 000 AZN
6594561,Bakı,Mercedes,E 250,2015,Sedan,Yaş Asfalt,2.2 L,204 a.g.,Dizel,159 000 km,Avtomat,Arxa,Xeyr,30 900 $
6600014,Bakı,Porsche,Cayenne GTS,2014,Offroader / SUV,Qara,4.8 L,420 a.g.,Benzin,144 000 km,Avtomat,Tam,Xeyr,38 800 $
6600012,Bakı,Chevrolet,Niva,2013,Offroader / SUV,Ağ,1.7 L,80 a.g.,Benzin,153 698 km,Mexaniki,Tam,Xeyr,13 800 AZN
6600011,Bakı,LADA (VAZ),Granta,2015,Hetçbek / Liftbek,Ağ,1.6 L,106 a.g.,Benzin,88 000 km,Mexaniki,Ön,Xeyr,12 700 AZN
6600008,Bakı,LADA (VAZ),Niva,1998,Offroader / SUV,Ağ,1.6 L,75 a.g.,Benzin,244 557 km,Mexaniki,Arxa,Xeyr,2 450 AZN
6528699,Bakı,Volkswagen,ID.4,2021,Offroader / SUV,Qırmızı,0.0 L,201 a.g.,Elektro,0 km,Avtomat,Arxa,Bəli,40 000 $
6600007,Bakı,LADA (VAZ),2107,2005,Sedan,Ağ,1.6 L,75 a.g.,Benzin,55 555 km,Mexaniki,Arxa,Xeyr,5 300 AZN
6567317,Bakı,Bentley,Continental GT,2010,Kupe,Qara,6.0 L,610 a.g.,Benzin,55 618 km,Avtomat,Tam,Xeyr,44 900 $
6600004,Sumqayıt,LADA (VAZ),21099,1996,Sedan,Göy,1.5 L,80 a.g.,Benzin,289 000 km,Mexaniki,Ön,Xeyr,4 300 AZN
6600002,Quba,Mercedes,C 180,1995,Sedan,Qara,1.8 L,122 a.g.,Benzin,217 000 km,Avtomat,Arxa,Xeyr,7 700 AZN
6600005,Sumqayıt,Mercedes,E 220,2002,Sedan,Gümüşü,2.2 L,150 a.g.,Dizel,290 000 km,Avtomat,Arxa,Xeyr,12 900 AZN
6600000,Bakı,LADA (VAZ),2107,2004,Sedan,Ağ,1.5 L,72 a.g.,Benzin,250 000 km,Mexaniki,Arxa,Xeyr,5 500 AZN
6565848,Bakı,Mercedes,E 240,1999,Sedan,Göy,2.4 L,170 a.g.,Benzin,247 700 km,Avtomat,Arxa,Xeyr,13 000 AZN
6599997,Bakı,Toyota,Corolla,2007,Hetçbek / Liftbek,Boz,1.4 L,90 a.g.,Dizel,172 013 km,Mexaniki,Ön,Xeyr,15 300 AZN
6599998,Bakı,Opel,Vectra,1997,Sedan,Yaşıl,1.8 L,116 a.g.,Benzin,309 000 km,Avtomat,Arxa,Xeyr,5 300 AZN
6599988,Sumqayıt,Opel,Astra,1998,Universal,Göy,1.6 L,75 a.g.,Benzin,250 000 km,Mexaniki,Ön,Xeyr,7 500 AZN
6353196,Bakı,BMW,528,2015,Sedan,Yaş Asfalt,2.0 L,245 a.g.,Benzin,113 465 km,Avtomat,Arxa,Xeyr,25 000 $
6599994,Masallı,Opel,Astra,1998,Universal,Boz,1.6 L,101 a.g.,Benzin,345 487 km,Mexaniki,Arxa,Xeyr,7 000 AZN
6599993,Bakı,Ford,Mondeo,2012,Sedan,Ağ,2.3 L,161 a.g.,Benzin,152 000 km,Avtomat,Ön,Xeyr,17 200 AZN
6599986,Bakı,Toyota,RAV 4,2021,Offroader / SUV,Ağ,2.5 L,218 a.g.,Hibrid,22 000 km,Avtomat,Tam,Xeyr,44 200 $
6544044,Bakı,Hyundai,Sonata,2015,Sedan,Qara,2.0 L,274 a.g.,Benzin,155 000 km,Avtomat,Ön,Xeyr,27 000 AZN
6599985,Bakı,SEAT,Ibiza,2014,Hetçbek / Liftbek,Ağ,1.4 L,85 a.g.,Benzin,163 000 km,Mexaniki,Ön,Xeyr,10 000 AZN
6599983,Bakı,Mercedes,C 220,1999,Sedan,Gümüşü,2.2 L,143 a.g.,Dizel,390 000 km,Avtomat,Arxa,Xeyr,11 700 AZN
6599999,Bakı,Hyundai,i30,2007,Hetçbek / Liftbek,Qızılı,1.6 L,116 a.g.,Dizel,317 000 km,Mexaniki,Ön,Xeyr,12 500 AZN
6599974,Bakı,Land Rover,Range Rover,2005,Offroader / SUV,Göy,4.4 L,306 a.g.,Benzin,265 000 km,Avtomat,Tam,Xeyr,39 000 AZN
6599980,Qazax,Kia,Cerato,2012,Sedan,Gümüşü,1.6 L,124 a.g.,Benzin,186 000 km,Avtomat,Ön,Xeyr,16 200 AZN
6599978,Bakı,Toyota,Yaris,2008,Hetçbek / Liftbek,Boz,1.3 L,87 a.g.,Benzin,260 458 km,Avtomat,Ön,Xeyr,10 900 AZN
6554757,Masallı,BMW,520,2001,Sedan,Ağ,2.2 L,170 a.g.,Benzin,247 000 km,Avtomat,Arxa,Xeyr,16 000 AZN
6599977,Bakı,Toyota,Prius,2009,Hetçbek / Liftbek,Qızılı,1.5 L,76 a.g.,Hibrid,264 156 km,Avtomat,Ön,Xeyr,15 100 AZN
6599972,Bakı,LADA (VAZ),2106,1989,Sedan,Ağ,1.5 L,65 a.g.,Benzin,100 000 km,Mexaniki,Arxa,Xeyr,3 500 AZN
6581879,Bakı,BMW,528,2016,Sedan,Gümüşü,2.0 L,245 a.g.,Benzin,105 000 km,Avtomat,Arxa,Xeyr,24 900 $
6599992,Bakı,Kia,Optima,2016,Sedan,Qara,2.4 L,188 a.g.,Benzin,134 000 km,Avtomat,Ön,Xeyr,29 900 AZN
6599965,Bakı,Lexus,NX 300,2018,Offroader / SUV,Gümüşü,2.0 L,238 a.g.,Benzin,41 600 km,Avtomat,Ön,Xeyr,36 900 $
6599963,Bakı,Ford,Mustang,2015,Kupe,Narıncı,2.3 L,309 a.g.,Benzin,128 000 km,Avtomat,Arxa,Xeyr,22 900 $
6599967,Bakı,Chevrolet,Trax,2020,Offroader / SUV,Qəhvəyi,1.4 L,140 a.g.,Benzin,31 000 km,Avtomat,Ön,Xeyr,23 900 AZN
6599751,Bakı,Hyundai,Sonata,2020,Sedan,Ağ,1.6 L,185 a.g.,Benzin,18 000 km,Avtomat,Ön,Xeyr,31 500 $
6599958,Bakı,Hyundai,Elantra,2014,Sedan,Göy,1.8 L,150 a.g.,Benzin,273 588 km,Avtomat,Ön,Xeyr,21 000 AZN
6599981,Bakı,Kia,Rio,2008,Hetçbek / Liftbek,Qara,1.4 L,97 a.g.,Benzin,176 000 km,Mexaniki,Ön,Xeyr,12 900 AZN
6599953,Gəncə,LADA (VAZ),2115,2011,Sedan,Qara,1.6 L,80 a.g.,Benzin,210 000 km,Mexaniki,Ön,Xeyr,9 000 AZN
6599951,Bakı,Peugeot,405,2002,Sedan,Ağ,1.6 L,75 a.g.,Benzin,237 000 km,Mexaniki,Arxa,Xeyr,3 800 AZN
6583422,Şəki,Mercedes,C 220,1999,Universal,Gümüşü,2.2 L,125 a.g.,Dizel,436 580 km,Mexaniki,Arxa,Xeyr,11 800 AZN
6389101,Bakı,Mercedes,E 230,1995,Sedan,Yaşıl,2.3 L,150 a.g.,Benzin,450 000 km,Avtomat,Arxa,Xeyr,11 900 AZN
6599970,Bakı,Mercedes,E 240,1999,Sedan,Göy,2.4 L,170 a.g.,Benzin,217 000 km,Avtomat,Arxa,Xeyr,15 900 AZN
6599947,Bakı,Skoda,Yeti,2015,Offroader / SUV,Gümüşü,1.2 L,105 a.g.,Benzin,158 000 km,Avtomat,Ön,Xeyr,19 500 AZN
6599948,Gəncə,Opel,Astra,2007,Universal,Gümüşü,1.7 L,80 a.g.,Dizel,212 000 km,Mexaniki,Ön,Xeyr,10 900 AZN
6599946,Bakı,Mercedes,E 250,1990,Sedan,Ağ,2.5 L,95 a.g.,Dizel,600 000 km,Mexaniki,Arxa,Xeyr,6 500 AZN
6599944,İmişli,Mercedes,E 220,2008,Universal,Boz,2.2 L,170 a.g.,Dizel,43 000 km,Avtomat,Tam,Xeyr,25 000 AZN
6583581,Bakı,Opel,Astra,1999,Sedan,Gümüşü,2.0 L,136 a.g.,Benzin,287 200 km,Avtomat,Ön,Xeyr,7 700 AZN
6599966,Bakı,Renault,Laguna,2007,Universal,Yaş Asfalt,1.9 L,130 a.g.,Dizel,604 000 km,Avtomat,Ön,Xeyr,9 800 AZN
6599937,Bakı,Toyota,Auris,2008,Hetçbek / Liftbek,Yaş Asfalt,1.4 L,90 a.g.,Dizel,202 234 km,Mexaniki,Ön,Xeyr,13 200 AZN
6508337,Bakı,Mercedes,C 220,1998,Sedan,Gümüşü,2.2 L,125 a.g.,Dizel,235 000 km,Avtomat,Arxa,Xeyr,13 450 AZN
6599927,Bakı,Land Rover,Discovery,2007,Offroader / SUV,Qara,2.7 L,190 a.g.,Dizel,350 775 km,Avtomat,Tam,Xeyr,25 200 AZN
6599932,Bakı,Kia,Sportage,2007,Offroader / SUV,Qara,2.7 L,175 a.g.,Benzin,263 000 km,Avtomat,Tam,Xeyr,16 800 AZN
6599935,Xaçmaz,Mercedes,C 230,1999,Sedan,Qara,2.3 L,193 a.g.,Benzin,237 000 km,Avtomat,Arxa,Xeyr,10 400 AZN
6599933,Salyan,LADA (VAZ),2106,1998,Sedan,Sarı,1.5 L,72 a.g.,Benzin,359 000 km,Mexaniki,Arxa,Xeyr,4 000 AZN
6599933,Salyan,LADA (VAZ),2106,1998,Sedan,Sarı,1.5 L,72 a.g.,Benzin,359 000 km,Mexaniki,Arxa,Xeyr,4 000 AZN
6599930,Bakı,Kia,Rio,2008,Sedan,Qara,1.4 L,97 a.g.,Benzin,210 000 km,Avtomat,Ön,Xeyr,11 000 AZN
6599929,Bakı,Opel,Astra,2008,Universal,Qara,1.3 L,90 a.g.,Dizel,161 000 km,Mexaniki,Ön,Xeyr,12 900 AZN
6599928,Şəki,LADA (VAZ),2107,2001,Sedan,Bənövşəyi,1.6 L,75 a.g.,Benzin,31 522 km,Mexaniki,Arxa,Xeyr,4 400 AZN
6599902,Bakı,Ford,Fusion,2017,Sedan,Gümüşü,1.5 L,181 a.g.,Benzin,71 000 km,Avtomat,Tam,Xeyr,22 100 AZN
6599938,Bakı,Ford,Focus,2017,Sedan,Qızılı,1.0 L,125 a.g.,Benzin,115 000 km,Avtomat,Ön,Xeyr,16 500 AZN
6599919,Bakı,Toyota,Mark II,1995,Sedan,Boz,2.5 L,94 a.g.,Dizel,250 000 km,Avtomat,Arxa,Xeyr,12 900 AZN
6599934,Sumqayıt,Mercedes,C 240,1997,Sedan,Qara,2.4 L,170 a.g.,Benzin,408 000 km,Avtomat,Arxa,Xeyr,12 700 AZN
6599918,Bakı,Hyundai,Elantra,2015,Sedan,Göy,1.8 L,150 a.g.,Benzin,67 000 km,Avtomat,Ön,Xeyr,23 400 AZN
6599922,Bakı,Kia,Rio,2006,Sedan,Tünd qırmızı,1.5 L,110 a.g.,Dizel,242 000 km,Avtomat,Ön,Xeyr,13 300 AZN
6599916,Bakı,Mercedes,C 250,2008,Sedan,Qara,2.5 L,204 a.g.,Benzin,244 500 km,Avtomat,Arxa,Xeyr,19 000 AZN
6599914,Şirvan,Mercedes,C 180,1996,Sedan,Ağ,1.8 L,122 a.g.,Benzin,366 666 km,Avtomat,Arxa,Xeyr,8 600 AZN
6599903,Sumqayıt,Nissan,Teana,2005,Sedan,Gümüşü,2.3 L,173 a.g.,Benzin,289 000 km,Avtomat,Ön,Xeyr,9 300 AZN
6599899,Şəmkir,LADA (VAZ),2107,2011,Sedan,Qara,1.6 L,75 a.g.,Benzin,82 741 km,Mexaniki,Arxa,Xeyr,7 300 AZN
